resultId,year,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
2735,2016,Canadian Grand Prix,hulkenberg,force_india,27,9,8,8,4,69,,,68,8,1:16.604,204.944,+1 Lap
2736,2016,Canadian Grand Prix,sainz,toro_rosso,55,20,9,9,2,69,,,54,7,1:16.578,205.014,+1 Lap
2737,2016,Canadian Grand Prix,perez,force_india,11,11,10,10,1,69,,,54,6,1:16.559,205.065,+1 Lap
2738,2016,Canadian Grand Prix,alonso,mclaren,14,10,11,11,0,69,,,67,13,1:17.307,203.081,+1 Lap
2739,2016,Canadian Grand Prix,kvyat,toro_rosso,26,15,12,12,0,69,,,50,11,1:16.942,204.044,+1 Lap
2740,2016,Canadian Grand Prix,gutierrez,haas,21,13,13,13,0,68,,,48,15,1:17.728,201.981,+2 Laps
2741,2016,Canadian Grand Prix,grosjean,haas,8,14,14,14,0,68,,,50,12,1:17.281,203.149,+2 Laps
2742,2016,Canadian Grand Prix,ericsson,sauber,9,21,15,15,0,68,,,63,17,1:18.100,201.019,+2 Laps
2743,2016,Canadian Grand Prix,kevin_magnussen,renault,20,22,16,16,0,68,,,42,18,1:18.224,200.700,+2 Laps
2744,2016,Canadian Grand Prix,wehrlein,manor,94,17,17,17,0,68,,,48,19,1:18.282,200.551,+2 Laps
2745,2016,Canadian Grand Prix,nasr,sauber,12,18,18,18,0,68,,,66,16,1:17.883,201.579,+2 Laps
2746,2016,Canadian Grand Prix,haryanto,manor,88,19,19,19,0,68,,,57,20,1:18.658,199.593,+2 Laps
2747,2016,Canadian Grand Prix,massa,williams,19,8,20,R,0,35,,,32,14,1:17.424,202.774,Retired
2748,2016,Canadian Grand Prix,jolyon_palmer,renault,30,16,21,R,0,16,,,6,22,1:19.879,196.542,Retired
2749,2016,Canadian Grand Prix,button,mclaren,22,12,22,R,0,9,,,5,21,1:19.456,197.588,Power Unit
2750,2016,European Grand Prix,rosberg,mercedes,6,1,1,1,25,51,1:32:52.366,5572366,48,1,1:46.485,202.946,Finished
2751,2016,European Grand Prix,vettel,ferrari,5,3,2,2,18,51,+16.696,5589062,49,5,1:47.028,201.917,Finished
2752,2016,European Grand Prix,perez,force_india,11,7,3,3,15,51,+25.241,5597607,45,4,1:46.990,201.988,Finished
2753,2016,European Grand Prix,raikkonen,ferrari,7,4,4,4,12,51,+33.102,5605468,41,6,1:47.181,201.629,Finished
2754,2016,European Grand Prix,hamilton,mercedes,44,10,5,5,10,51,+56.335,5628701,42,2,1:46.822,202.306,Finished
2755,2016,European Grand Prix,bottas,williams,77,8,6,6,8,51,+1:00.886,5633252,50,9,1:47.604,200.836,Finished
2756,2016,European Grand Prix,ricciardo,red_bull,3,2,7,7,6,51,+1:09.229,5641595,51,12,1:47.736,200.590,Finished
2757,2016,European Grand Prix,max_verstappen,red_bull,33,9,8,8,4,51,+1:10.696,5643062,50,3,1:46.973,202.021,Finished
2758,2016,European Grand Prix,hulkenberg,force_india,27,12,9,9,2,51,+1:17.708,5650074,37,15,1:48.012,200.077,Finished
2759,2016,European Grand Prix,massa,williams,19,5,10,10,1,51,+1:25.375,5657741,35,13,1:47.761,200.543,Finished
2760,2016,European Grand Prix,button,mclaren,22,19,11,11,0,51,+1:44.817,5677183,50,10,1:47.622,200.802,Finished
2761,2016,European Grand Prix,nasr,sauber,12,15,12,12,0,50,,,48,11,1:47.708,200.642,+1 Lap
2762,2016,European Grand Prix,grosjean,haas,8,11,13,13,0,50,,,48,14,1:47.943,200.205,+1 Lap
2763,2016,European Grand Prix,kevin_magnussen,renault,20,22,14,14,0,50,,,41,19,1:49.282,197.752,+1 Lap
2764,2016,European Grand Prix,jolyon_palmer,renault,30,21,15,15,0,50,,,48,8,1:47.583,200.875,+1 Lap
2765,2016,European Grand Prix,gutierrez,haas,21,14,16,16,0,50,,,50,7,1:47.563,200.912,+1 Lap
2766,2016,European Grand Prix,ericsson,sauber,9,20,17,17,0,50,,,48,17,1:48.898,198.449,+1 Lap
2767,2016,European Grand Prix,haryanto,manor,88,16,18,18,0,49,,,27,21,1:51.365,194.053,+2 Laps
2768,2016,European Grand Prix,alonso,mclaren,14,13,19,R,0,42,,,27,18,1:49.101,198.080,Gearbox
2769,2016,European Grand Prix,wehrlein,manor,94,17,20,R,0,39,,,33,20,1:50.571,195.447,Brakes
2770,2016,European Grand Prix,sainz,toro_rosso,55,18,21,R,0,31,,,31,16,1:48.804,198.621,Suspension
2771,2016,European Grand Prix,kvyat,toro_rosso,26,6,22,R,0,6,,,2,22,1:53.167,190.963,Suspension
2772,2016,Austrian Grand Prix,hamilton,mercedes,44,1,1,1,25,71,1:27:38.107,5258107,67,1,1:08.411,227.647,Finished
2773,2016,Austrian Grand Prix,max_verstappen,red_bull,33,8,2,2,18,71,+5.719,5263826,69,5,1:09.618,223.700,Finished
2774,2016,Austrian Grand Prix,raikkonen,ferrari,7,4,3,3,15,71,+6.024,5264131,66,4,1:08.876,226.110,Finished
2775,2016,Austrian Grand Prix,rosberg,mercedes,6,6,4,4,12,71,+16.710,5274817,66,2,1:08.491,227.381,Finished
2776,2016,Austrian Grand Prix,ricciardo,red_bull,3,5,5,5,10,71,+30.981,5289088,66,3,1:08.770,226.459,Finished
2777,2016,Austrian Grand Prix,button,mclaren,22,3,6,6,8,71,+37.706,5295813,70,9,1:10.001,222.476,Finished
2778,2016,Austrian Grand Prix,grosjean,haas,8,13,7,7,6,71,+44.668,5302775,67,8,1:09.925,222.718,Finished
2779,2016,Austrian Grand Prix,sainz,toro_rosso,55,15,8,8,4,71,+47.400,5305507,68,11,1:10.138,222.042,Finished
2780,2016,Austrian Grand Prix,bottas,williams,77,7,9,9,2,70,,,55,12,1:10.210,221.814,+1 Lap
2781,2016,Austrian Grand Prix,wehrlein,manor,94,12,10,10,1,70,,,67,19,1:10.859,219.782,+1 Lap
2782,2016,Austrian Grand Prix,gutierrez,haas,21,11,11,11,0,70,,,55,6,1:09.694,223.456,+1 Lap
2783,2016,Austrian Grand Prix,jolyon_palmer,renault,30,19,12,12,0,70,,,53,13,1:10.228,221.757,+1 Lap
2784,2016,Austrian Grand Prix,nasr,sauber,12,21,13,13,0,70,,,46,16,1:10.415,221.168,+1 Lap
2785,2016,Austrian Grand Prix,kevin_magnussen,renault,20,17,14,14,0,70,,,56,17,1:10.450,221.058,+1 Lap
2786,2016,Austrian Grand Prix,ericsson,sauber,9,18,15,15,0,70,,,58,18,1:10.704,220.264,+1 Lap
2787,2016,Austrian Grand Prix,haryanto,manor,88,20,16,16,0,70,,,66,15,1:10.342,221.398,+1 Lap
2788,2016,Austrian Grand Prix,perez,force_india,11,16,17,17,0,69,,,66,10,1:10.120,222.099,Brakes
2789,2016,Austrian Grand Prix,alonso,mclaren,14,14,18,18,0,64,,,44,20,1:11.020,219.284,Battery
2790,2016,Austrian Grand Prix,hulkenberg,force_india,27,2,19,19,0,64,,,53,14,1:10.309,221.502,Brakes
2791,2016,Austrian Grand Prix,massa,williams,19,0,20,20,0,63,,,59,7,1:09.899,222.801,Brakes
2792,2016,Austrian Grand Prix,vettel,ferrari,5,9,21,R,0,26,,,10,21,1:11.441,217.992,Tyre
2793,2016,Austrian Grand Prix,kvyat,toro_rosso,26,0,22,R,0,2,,,2,22,1:18.302,198.891,Retired
2794,2016,British Grand Prix,hamilton,mercedes,44,1,1,1,25,52,1:34:55.831,5695831,45,3,1:35.771,221.440,Finished
2795,2016,British Grand Prix,max_verstappen,red_bull,33,3,2,2,18,52,+8.250,5704081,41,6,1:36.407,219.979,Finished
2796,2016,British Grand Prix,rosberg,mercedes,6,2,3,3,15,52,+16.911,5712742,44,1,1:35.548,221.957,Finished
2797,2016,British Grand Prix,ricciardo,red_bull,3,4,4,4,12,52,+26.211,5722042,52,4,1:36.013,220.882,Finished
2798,2016,British Grand Prix,raikkonen,ferrari,7,5,5,5,10,52,+1:09.743,5765574,39,8,1:36.994,218.648,Finished
2799,2016,British Grand Prix,perez,force_india,11,10,6,6,8,52,+1:16.941,5772772,35,15,1:37.900,216.625,Finished
2800,2016,British Grand Prix,hulkenberg,force_india,27,8,7,7,6,52,+1:17.712,5773543,51,11,1:37.618,217.250,Finished
2801,2016,British Grand Prix,sainz,toro_rosso,55,7,8,8,4,52,+1:25.858,5781689,43,10,1:37.401,217.734,Finished
2802,2016,British Grand Prix,vettel,ferrari,5,11,9,9,2,52,+1:31.654,5787485,44,7,1:36.933,218.786,Finished
2803,2016,British Grand Prix,kvyat,toro_rosso,26,15,10,10,1,52,+1:32.600,5788431,35,13,1:37.667,217.141,Finished
2804,2016,British Grand Prix,massa,williams,19,12,11,11,0,51,,,40,5,1:36.141,220.588,+1 Lap
2805,2016,British Grand Prix,button,mclaren,22,17,12,12,0,51,,,36,16,1:37.907,216.609,+1 Lap
2806,2016,British Grand Prix,alonso,mclaren,14,9,13,13,0,51,,,43,2,1:35.669,221.676,+1 Lap
2807,2016,British Grand Prix,bottas,williams,77,6,14,14,0,51,,,45,9,1:37.383,217.775,+1 Lap
2808,2016,British Grand Prix,nasr,sauber,12,21,15,15,0,51,,,43,17,1:38.710,214.847,+1 Lap
2809,2016,British Grand Prix,gutierrez,haas,21,14,16,16,0,51,,,44,14,1:37.713,217.039,+1 Lap
2810,2016,British Grand Prix,kevin_magnussen,renault,20,16,17,17,0,49,,,43,12,1:37.619,217.248,Gearbox
2811,2016,British Grand Prix,jolyon_palmer,renault,30,18,18,R,0,37,,,36,18,1:39.755,212.596,Gearbox
2812,2016,British Grand Prix,haryanto,manor,88,19,19,R,0,24,,,23,19,1:41.380,209.189,Spun off
2813,2016,British Grand Prix,grosjean,haas,8,13,20,R,0,17,,,14,20,1:55.507,183.604,Retired
2814,2016,British Grand Prix,ericsson,sauber,9,22,21,R,0,11,,,9,21,2:00.286,176.309,Power Unit
2815,2016,British Grand Prix,wehrlein,manor,94,20,22,R,0,6,,,4,22,2:48.804,125.634,Spun off
2816,2016,Hungarian Grand Prix,hamilton,mercedes,44,2,1,1,25,70,1:40:30.115,6030115,69,3,1:23.849,188.095,Finished
2817,2016,Hungarian Grand Prix,rosberg,mercedes,6,1,2,2,18,70,+1.977,6032092,60,2,1:23.670,188.497,Finished
2818,2016,Hungarian Grand Prix,ricciardo,red_bull,3,3,3,3,15,70,+27.539,6057654,60,5,1:24.608,186.407,Finished
2819,2016,Hungarian Grand Prix,vettel,ferrari,5,5,4,4,12,70,+28.213,6058328,59,4,1:24.383,186.904,Finished
2820,2016,Hungarian Grand Prix,max_verstappen,red_bull,33,4,5,5,10,70,+48.659,6078774,40,7,1:24.687,186.234,Finished
2821,2016,Hungarian Grand Prix,raikkonen,ferrari,7,14,6,6,8,70,+49.044,6079159,52,1,1:23.086,189.822,Finished
2822,2016,Hungarian Grand Prix,alonso,mclaren,14,7,7,7,6,69,,,62,8,1:24.958,185.639,+1 Lap
2823,2016,Hungarian Grand Prix,sainz,toro_rosso,55,6,8,8,4,69,,,67,10,1:25.103,185.323,+1 Lap
2824,2016,Hungarian Grand Prix,bottas,williams,77,10,9,9,2,69,,,59,11,1:25.273,184.954,+1 Lap
2825,2016,Hungarian Grand Prix,hulkenberg,force_india,27,9,10,10,1,69,,,69,13,1:25.392,184.696,+1 Lap
2826,2016,Hungarian Grand Prix,perez,force_india,11,13,11,11,0,69,,,65,9,1:25.021,185.502,+1 Lap
2827,2016,Hungarian Grand Prix,jolyon_palmer,renault,30,17,12,12,0,69,,,41,16,1:25.743,183.940,+1 Lap
2828,2016,Hungarian Grand Prix,gutierrez,haas,21,15,13,13,0,69,,,39,17,1:25.955,183.486,+1 Lap
2829,2016,Hungarian Grand Prix,grosjean,haas,8,11,14,14,0,69,,,56,18,1:25.958,183.480,+1 Lap
2830,2016,Hungarian Grand Prix,kevin_magnussen,renault,20,19,15,15,0,69,,,39,19,1:26.230,182.901,+1 Lap
2831,2016,Hungarian Grand Prix,kvyat,toro_rosso,26,12,16,16,0,69,,,48,6,1:24.669,186.273,+1 Lap
2832,2016,Hungarian Grand Prix,nasr,sauber,12,16,17,17,0,69,,,66,15,1:25.676,184.084,+1 Lap
2833,2016,Hungarian Grand Prix,massa,williams,19,18,18,18,0,68,,,68,12,1:25.296,184.904,+2 Laps
2834,2016,Hungarian Grand Prix,wehrlein,manor,94,20,19,19,0,68,,,47,20,1:26.524,182.280,+2 Laps
2835,2016,Hungarian Grand Prix,ericsson,sauber,9,22,20,20,0,68,,,47,14,1:25.475,184.517,+2 Laps
2836,2016,Hungarian Grand Prix,haryanto,manor,88,21,21,21,0,68,,,64,22,1:27.791,179.649,+2 Laps
2837,2016,Hungarian Grand Prix,button,mclaren,22,8,22,R,0,60,,,9,21,1:26.744,181.817,Oil leak
2838,2016,German Grand Prix,hamilton,mercedes,44,2,1,1,25,67,1:30:44.200,5444200,52,3,1:18.746,209.107,Finished
2839,2016,German Grand Prix,ricciardo,red_bull,3,3,2,2,18,67,+6.996,5451196,48,1,1:18.442,209.918,Finished
2840,2016,German Grand Prix,max_verstappen,red_bull,33,4,3,3,15,67,+13.413,5457613,47,4,1:18.910,208.673,Finished
2841,2016,German Grand Prix,rosberg,mercedes,6,1,4,4,12,67,+15.845,5460045,51,5,1:19.122,208.114,Finished
2842,2016,German Grand Prix,vettel,ferrari,5,6,5,5,10,67,+32.570,5476770,48,2,1:18.710,209.203,Finished
2843,2016,German Grand Prix,raikkonen,ferrari,7,5,6,6,8,67,+37.023,5481223,36,6,1:19.572,206.937,Finished
2844,2016,German Grand Prix,hulkenberg,force_india,27,8,7,7,6,67,+1:10.049,5514249,46,12,1:20.056,205.686,Finished
2845,2016,German Grand Prix,button,mclaren,22,12,8,8,4,66,,,48,9,1:19.781,206.395,+1 Lap
2846,2016,German Grand Prix,bottas,williams,77,7,9,9,2,66,,,36,15,1:20.442,204.699,+1 Lap
2847,2016,German Grand Prix,perez,force_india,11,9,10,10,1,66,,,46,8,1:19.606,206.848,+1 Lap
2848,2016,German Grand Prix,gutierrez,haas,21,11,11,11,0,66,,,56,10,1:19.883,206.131,+1 Lap
2849,2016,German Grand Prix,alonso,mclaren,14,13,12,12,0,66,,,50,13,1:20.132,205.490,+1 Lap
2850,2016,German Grand Prix,grosjean,haas,8,20,13,13,0,66,,,58,14,1:20.250,205.188,+1 Lap
2851,2016,German Grand Prix,sainz,toro_rosso,55,15,14,14,0,66,,,54,11,1:19.957,205.940,+1 Lap
2852,2016,German Grand Prix,kvyat,toro_rosso,26,18,15,15,0,66,,,51,7,1:19.585,206.903,+1 Lap
2853,2016,German Grand Prix,kevin_magnussen,renault,20,16,16,16,0,66,,,42,21,1:21.649,201.673,+1 Lap
2854,2016,German Grand Prix,wehrlein,manor,94,17,17,17,0,65,,,49,16,1:20.710,204.019,+2 Laps
2855,2016,German Grand Prix,ericsson,sauber,9,22,18,18,0,65,,,35,18,1:21.212,202.758,+2 Laps
2856,2016,German Grand Prix,jolyon_palmer,renault,30,14,19,19,0,65,,,55,17,1:21.127,202.970,+2 Laps
2857,2016,German Grand Prix,haryanto,manor,88,19,20,20,0,65,,,56,22,1:21.845,201.190,+2 Laps
2858,2016,German Grand Prix,nasr,sauber,12,21,21,R,0,57,,,45,19,1:21.420,202.240,Power Unit
2859,2016,German Grand Prix,massa,williams,19,10,22,R,0,36,,,31,20,1:21.476,202.101,Suspension
2860,2016,Belgian Grand Prix,rosberg,mercedes,6,1,1,1,25,44,1:44:51.058,6291058,11,2,1:51.746,225.640,Finished
2861,2016,Belgian Grand Prix,ricciardo,red_bull,3,5,2,2,18,44,+14.113,6305171,11,4,1:52.461,224.205,Finished
2862,2016,Belgian Grand Prix,hamilton,mercedes,44,21,3,3,15,44,+27.634,6318692,40,1,1:51.583,225.969,Finished
2863,2016,Belgian Grand Prix,hulkenberg,force_india,27,7,4,4,12,44,+35.907,6326965,41,10,1:53.530,222.094,Finished
2864,2016,Belgian Grand Prix,perez,force_india,11,6,5,5,10,44,+40.660,6331718,34,8,1:53.414,222.321,Finished
2865,2016,Belgian Grand Prix,vettel,ferrari,5,4,6,6,8,44,+45.394,6336452,35,5,1:52.728,223.674,Finished
2866,2016,Belgian Grand Prix,alonso,mclaren,14,22,7,7,6,44,+59.445,6350503,43,15,1:54.484,220.243,Finished
2867,2016,Belgian Grand Prix,bottas,williams,77,8,8,8,4,44,+1:00.151,6351209,31,12,1:54.120,220.946,Finished
2868,2016,Belgian Grand Prix,raikkonen,ferrari,7,3,9,9,2,44,+1:01.109,6352167,27,9,1:53.498,222.157,Finished
2869,2016,Belgian Grand Prix,massa,williams,19,10,10,10,1,44,+1:05.873,6356931,25,14,1:54.342,220.517,Finished
2870,2016,Belgian Grand Prix,max_verstappen,red_bull,33,2,11,11,0,44,+1:11.138,6362196,32,7,1:53.281,222.582,Finished
2871,2016,Belgian Grand Prix,gutierrez,haas,21,18,12,12,0,44,+1:13.877,6364935,26,13,1:54.335,220.530,Finished
2872,2016,Belgian Grand Prix,grosjean,haas,8,11,13,13,0,44,+1:16.474,6367532,25,11,1:53.803,221.561,Finished
2873,2016,Belgian Grand Prix,kvyat,toro_rosso,26,19,14,14,0,44,+1:27.097,6378155,37,3,1:52.081,224.965,Finished
2874,2016,Belgian Grand Prix,jolyon_palmer,renault,30,13,15,15,0,44,+1:33.165,6384223,41,6,1:53.251,222.641,Finished
2875,2016,Belgian Grand Prix,ocon,manor,31,17,16,16,0,43,,,26,16,1:55.734,217.865,+1 Lap
2876,2016,Belgian Grand Prix,nasr,sauber,12,16,17,17,0,43,,,31,17,1:56.152,217.081,+1 Lap
2877,2016,Belgian Grand Prix,kevin_magnussen,renault,20,12,18,R,0,5,,,4,18,1:56.588,216.269,Accident
2878,2016,Belgian Grand Prix,ericsson,sauber,9,20,19,R,0,3,,,2,19,2:15.255,186.421,Gearbox
2879,2016,Belgian Grand Prix,sainz,toro_rosso,55,14,20,R,0,1,,,,,,,Puncture
2880,2016,Belgian Grand Prix,button,mclaren,22,9,21,R,0,1,,,,,,,Collision damage
2881,2016,Belgian Grand Prix,wehrlein,manor,94,15,22,R,0,0,,,,,,,Collision damage
2882,2016,Italian Grand Prix,rosberg,mercedes,6,2,1,1,25,53,1:17:28.089,4648089,26,9,1:26.599,240.820,Finished
2883,2016,Italian Grand Prix,hamilton,mercedes,44,1,2,2,18,53,+15.070,4663159,27,4,1:26.303,241.646,Finished
2884,2016,Italian Grand Prix,vettel,ferrari,5,3,3,3,15,53,+20.990,4669079,48,5,1:26.310,241.626,Finished
2885,2016,Italian Grand Prix,raikkonen,ferrari,7,4,4,4,12,53,+27.561,4675650,50,3,1:26.016,242.452,Finished
2886,2016,Italian Grand Prix,ricciardo,red_bull,3,6,5,5,10,53,+45.295,4693384,52,2,1:25.919,242.726,Finished
2887,2016,Italian Grand Prix,bottas,williams,77,5,6,6,8,53,+51.015,4699104,46,10,1:26.708,240.517,Finished
2888,2016,Italian Grand Prix,max_verstappen,red_bull,33,7,7,7,6,53,+54.236,4702325,50,8,1:26.405,241.361,Finished
2889,2016,Italian Grand Prix,perez,force_india,11,8,8,8,4,53,+1:04.954,4713043,40,12,1:26.920,239.930,Finished
2890,2016,Italian Grand Prix,massa,williams,19,11,9,9,2,53,+1:05.617,4713706,50,7,1:26.400,241.375,Finished
2891,2016,Italian Grand Prix,hulkenberg,force_india,27,9,10,10,1,53,+1:18.656,4726745,40,13,1:26.954,239.837,Finished
2892,2016,Italian Grand Prix,grosjean,haas,8,17,11,11,0,52,,,50,15,1:27.227,239.086,+1 Lap
2893,2016,Italian Grand Prix,button,mclaren,22,14,12,12,0,52,,,40,6,1:26.354,241.503,+1 Lap
2894,2016,Italian Grand Prix,gutierrez,haas,21,10,13,13,0,52,,,42,14,1:27.106,239.418,+1 Lap
2895,2016,Italian Grand Prix,alonso,mclaren,14,12,14,14,0,52,,,51,1,1:25.340,244.373,+1 Lap
2896,2016,Italian Grand Prix,sainz,toro_rosso,55,15,15,15,0,52,,,41,11,1:26.751,240.398,+1 Lap
2897,2016,Italian Grand Prix,ericsson,sauber,9,19,16,16,0,52,,,37,19,1:28.552,235.509,+1 Lap
2898,2016,Italian Grand Prix,kevin_magnussen,renault,20,21,17,17,0,52,,,52,16,1:27.618,238.019,+1 Lap
2899,2016,Italian Grand Prix,ocon,manor,31,22,18,18,0,51,,,51,18,1:28.534,235.556,+2 Laps
2900,2016,Italian Grand Prix,kvyat,toro_rosso,26,16,19,R,0,36,,,35,17,1:28.037,236.886,Battery
2901,2016,Italian Grand Prix,wehrlein,manor,94,13,20,R,0,26,,,18,20,1:28.723,235.055,Oil leak
2902,2016,Italian Grand Prix,jolyon_palmer,renault,30,20,21,R,0,7,,,4,21,1:31.361,228.268,Collision damage
2903,2016,Italian Grand Prix,nasr,sauber,12,18,22,R,0,6,,,,,,,Collision damage
2904,2016,Singapore Grand Prix,rosberg,mercedes,6,1,1,1,25,61,1:55:48.950,6948950,38,6,1:50.296,165.318,Finished
2905,2016,Singapore Grand Prix,ricciardo,red_bull,3,2,2,2,18,61,+0.488,6949438,49,1,1:47.187,170.113,Finished
2906,2016,Singapore Grand Prix,hamilton,mercedes,44,3,3,3,15,61,+8.038,6956988,52,3,1:47.752,169.221,Finished
2907,2016,Singapore Grand Prix,raikkonen,ferrari,7,5,4,4,12,61,+10.219,6959169,51,4,1:48.204,168.515,Finished
2908,2016,Singapore Grand Prix,vettel,ferrari,5,22,5,5,10,61,+27.694,6976644,45,2,1:47.345,169.863,Finished
2909,2016,Singapore Grand Prix,max_verstappen,red_bull,33,4,6,6,8,61,+1:11.197,7020147,46,5,1:49.050,167.207,Finished
2910,2016,Singapore Grand Prix,alonso,mclaren,14,9,7,7,6,61,+1:29.198,7038148,49,12,1:51.249,163.902,Finished
2911,2016,Singapore Grand Prix,perez,force_india,11,17,8,8,4,61,+1:51.062,7060012,34,15,1:51.517,163.508,Finished
2912,2016,Singapore Grand Prix,kvyat,toro_rosso,26,7,9,9,2,61,+1:51.557,7060507,39,9,1:50.944,164.353,Finished
2913,2016,Singapore Grand Prix,kevin_magnussen,renault,20,15,10,10,1,61,+1:59.952,7068902,44,8,1:50.858,164.480,Finished
2914,2016,Singapore Grand Prix,gutierrez,haas,21,13,11,11,0,60,,,39,11,1:51.075,164.159,+1 Lap
2915,2016,Singapore Grand Prix,massa,williams,19,11,12,12,0,60,,,53,14,1:51.455,163.599,+1 Lap
2916,2016,Singapore Grand Prix,nasr,sauber,12,16,13,13,0,60,,,41,17,1:51.683,163.265,+1 Lap
2917,2016,Singapore Grand Prix,sainz,toro_rosso,55,6,14,14,0,60,,,56,7,1:50.532,164.965,+1 Lap
2918,2016,Singapore Grand Prix,jolyon_palmer,renault,30,18,15,15,0,60,,,36,19,1:51.777,163.128,+1 Lap
2919,2016,Singapore Grand Prix,wehrlein,manor,94,19,16,16,0,60,,,40,20,1:52.021,162.773,+1 Lap
2920,2016,Singapore Grand Prix,ericsson,sauber,9,14,17,17,0,60,,,27,10,1:50.963,164.325,+1 Lap
2921,2016,Singapore Grand Prix,ocon,manor,31,21,18,18,0,59,,,47,18,1:51.748,163.170,+2 Laps
2922,2016,Singapore Grand Prix,button,mclaren,22,12,19,R,0,43,,,18,16,1:51.631,163.341,Brakes
2923,2016,Singapore Grand Prix,bottas,williams,77,10,20,R,0,35,,,17,13,1:51.368,163.727,Overheating
2924,2016,Singapore Grand Prix,hulkenberg,force_india,27,8,21,R,0,0,,,,,,,Collision
2925,2016,Singapore Grand Prix,grosjean,haas,8,20,22,W,0,0,,,,,,,Withdrew
2926,2016,Malaysian Grand Prix,ricciardo,red_bull,3,4,1,1,25,56,1:37:12.776,5832776,44,3,1:37.449,204.771,Finished
2927,2016,Malaysian Grand Prix,max_verstappen,red_bull,33,3,2,2,18,56,+2.443,5835219,44,2,1:37.376,204.925,Finished
2928,2016,Malaysian Grand Prix,rosberg,mercedes,6,2,3,3,15,56,+25.516,5858292,44,1,1:36.424,206.948,Finished
2929,2016,Malaysian Grand Prix,raikkonen,ferrari,7,6,4,4,12,56,+28.785,5861561,47,4,1:37.466,204.736,Finished
2930,2016,Malaysian Grand Prix,bottas,williams,77,11,5,5,10,56,+1:01.582,5894358,53,9,1:39.199,201.159,Finished
2931,2016,Malaysian Grand Prix,perez,force_india,11,7,6,6,8,56,+1:03.794,5896570,51,11,1:39.328,200.898,Finished
2932,2016,Malaysian Grand Prix,alonso,mclaren,14,22,7,7,6,56,+1:05.205,5897981,44,6,1:38.291,203.017,Finished
2933,2016,Malaysian Grand Prix,hulkenberg,force_india,27,8,8,8,4,56,+1:14.062,5906838,43,5,1:37.793,204.051,Finished
2934,2016,Malaysian Grand Prix,button,mclaren,22,9,9,9,2,56,+1:21.816,5914592,51,8,1:38.740,202.094,Finished
2935,2016,Malaysian Grand Prix,jolyon_palmer,renault,30,19,10,10,1,56,+1:35.466,5928242,53,12,1:39.350,200.853,Finished
2936,2016,Malaysian Grand Prix,sainz,toro_rosso,55,16,11,11,0,56,+1:38.878,5931654,44,10,1:39.243,201.070,Finished
2937,2016,Malaysian Grand Prix,ericsson,sauber,9,17,12,12,0,55,,,55,14,1:39.781,199.985,+1 Lap
2938,2016,Malaysian Grand Prix,massa,williams,19,10,13,13,0,55,,,53,16,1:39.920,199.707,+1 Lap
2939,2016,Malaysian Grand Prix,kvyat,toro_rosso,26,15,14,14,0,55,,,43,15,1:39.798,199.951,+1 Lap
2940,2016,Malaysian Grand Prix,wehrlein,manor,94,21,15,15,0,55,,,55,13,1:39.653,200.242,+1 Lap
2941,2016,Malaysian Grand Prix,ocon,manor,31,20,16,16,0,55,,,45,18,1:41.467,196.662,+1 Lap
2942,2016,Malaysian Grand Prix,nasr,sauber,12,18,17,R,0,46,,,43,17,1:40.490,198.574,Brakes
2943,2016,Malaysian Grand Prix,hamilton,mercedes,44,1,18,R,0,40,,,31,7,1:38.595,202.391,Engine
2944,2016,Malaysian Grand Prix,gutierrez,haas,21,13,19,R,0,39,,,37,19,1:41.775,196.067,Wheel nut
2945,2016,Malaysian Grand Prix,kevin_magnussen,renault,20,14,20,R,0,17,,,3,21,1:43.379,193.025,Power loss
2946,2016,Malaysian Grand Prix,grosjean,haas,8,12,21,R,0,7,,,7,20,1:42.142,195.363,Brakes
2947,2016,Malaysian Grand Prix,vettel,ferrari,5,5,22,R,0,0,,,,,,,Collision
2948,2016,Japanese Grand Prix,rosberg,mercedes,6,1,1,1,25,53,1:26:43.333,5203333,31,5,1:36.049,217.651,Finished
2949,2016,Japanese Grand Prix,max_verstappen,red_bull,33,3,2,2,18,53,+4.978,5208311,43,6,1:36.386,216.890,Finished
2950,2016,Japanese Grand Prix,hamilton,mercedes,44,2,3,3,15,53,+5.776,5209109,36,2,1:35.152,219.703,Finished
2951,2016,Japanese Grand Prix,vettel,ferrari,5,6,4,4,12,53,+20.269,5223602,36,1,1:35.118,219.781,Finished
2952,2016,Japanese Grand Prix,raikkonen,ferrari,7,8,5,5,10,53,+28.370,5231703,33,4,1:35.990,217.785,Finished
2953,2016,Japanese Grand Prix,ricciardo,red_bull,3,4,6,6,8,53,+33.941,5237274,36,3,1:35.511,218.877,Finished
2954,2016,Japanese Grand Prix,perez,force_india,11,5,7,7,6,53,+57.495,5260828,31,7,1:36.756,216.061,Finished
2955,2016,Japanese Grand Prix,hulkenberg,force_india,27,9,8,8,4,53,+59.177,5262510,39,10,1:37.351,214.740,Finished
2956,2016,Japanese Grand Prix,massa,williams,19,12,9,9,2,53,+1:37.763,5301096,35,14,1:37.785,213.787,Finished
2957,2016,Japanese Grand Prix,bottas,williams,77,11,10,10,1,53,+1:38.323,5301656,33,15,1:37.844,213.658,Finished
