driverStandingsId,year,round,driverId,points,position,positionText,wins
1397,2012,18,maldonado,43,14,14,1
1398,2012,18,michael_schumacher,43,15,15,0
1399,2012,18,bruno_senna,30,16,16,0
1400,2012,18,vergne,12,17,17,0
1401,2012,18,ricciardo,10,18,18,0
1402,2012,18,glock,0,19,19,0
1403,2012,18,kovalainen,0,20,20,0
1404,2012,18,petrov,0,21,21,0
1405,2012,18,ambrosio,0,22,22,0
1406,2012,18,pic,0,23,23,0
1407,2012,18,karthikeyan,0,24,24,0
1408,2012,18,rosa,0,25,25,0
1409,2012,19,vettel,273,1,1,5
1410,2012,19,alonso,260,2,2,3
1411,2012,19,raikkonen,206,3,3,1
1412,2012,19,hamilton,190,4,4,4
1413,2012,19,webber,167,5,5,2
1414,2012,19,button,163,6,6,2
1415,2012,19,massa,107,7,7,0
1416,2012,19,grosjean,96,8,8,0
1417,2012,19,rosberg,93,9,9,1
1418,2012,19,perez,66,10,10,0
1419,2012,19,kobayashi,58,11,11,0
1420,2012,19,hulkenberg,53,12,12,0
1421,2012,19,resta,46,13,13,0
1422,2012,19,maldonado,45,14,14,1
1423,2012,19,michael_schumacher,43,15,15,0
1424,2012,19,bruno_senna,31,16,16,0
1425,2012,19,vergne,12,17,17,0
1426,2012,19,ricciardo,10,18,18,0
1427,2012,19,glock,0,19,19,0
1428,2012,19,kovalainen,0,20,20,0
1429,2012,19,petrov,0,21,21,0
1430,2012,19,ambrosio,0,22,22,0
1431,2012,19,pic,0,23,23,0
1432,2012,19,karthikeyan,0,24,24,0
1433,2012,19,rosa,0,25,25,0
1434,2012,20,vettel,281,1,1,5
1435,2012,20,alonso,278,2,2,3
1436,2012,20,raikkonen,207,3,3,1
1437,2012,20,hamilton,190,4,4,4
1438,2012,20,button,188,5,5,3
1439,2012,20,webber,179,6,6,2
1440,2012,20,massa,122,7,7,0
1441,2012,20,grosjean,96,8,8,0
1442,2012,20,rosberg,93,9,9,1
1443,2012,20,perez,66,10,10,0
1444,2012,20,hulkenberg,63,11,11,0
1445,2012,20,kobayashi,60,12,12,0
1446,2012,20,michael_schumacher,49,13,13,0
1447,2012,20,resta,46,14,14,0
1448,2012,20,maldonado,45,15,15,1
1449,2012,20,bruno_senna,31,16,16,0
1450,2012,20,vergne,16,17,17,0
1451,2012,20,ricciardo,10,18,18,0
1452,2012,20,petrov,0,19,19,0
1453,2012,20,glock,0,20,20,0
1454,2012,20,pic,0,21,21,0
1455,2012,20,kovalainen,0,22,22,0
1456,2012,20,ambrosio,0,23,23,0
1457,2012,20,karthikeyan,0,24,24,0
1458,2012,20,rosa,0,25,25,0
1459,2013,1,raikkonen,25,1,1,1
1460,2013,1,alonso,18,2,2,0
1461,2013,1,vettel,15,3,3,0
1462,2013,1,massa,12,4,4,0
1463,2013,1,hamilton,10,5,5,0
1464,2013,1,webber,8,6,6,0
1465,2013,1,sutil,6,7,7,0
1466,2013,1,resta,4,8,8,0
1467,2013,1,button,2,9,9,0
1468,2013,1,grosjean,1,10,10,0
1469,2013,1,perez,0,11,11,0
1470,2013,1,vergne,0,12,12,0
1471,2013,1,gutierrez,0,13,13,0
1472,2013,1,bottas,0,14,14,0
1473,2013,1,jules_bianchi,0,15,15,0
1474,2013,1,pic,0,16,16,0
1475,2013,1,chilton,0,17,17,0
1476,2013,1,garde,0,18,18,0
1477,2013,1,ricciardo,0,19,19,0
1478,2013,1,rosberg,0,20,20,0
1479,2013,1,maldonado,0,21,21,0
1480,2013,1,hulkenberg,0,22,22,0
1481,2013,2,vettel,40,1,1,1
1482,2013,2,raikkonen,31,2,2,1
1483,2013,2,webber,26,3,3,0
1484,2013,2,hamilton,25,4,4,0
1485,2013,2,massa,22,5,5,0
1486,2013,2,alonso,18,6,6,0
1487,2013,2,rosberg,12,7,7,0
1488,2013,2,grosjean,9,8,8,0
1489,2013,2,sutil,6,9,9,0
1490,2013,2,resta,4,10,10,0
1491,2013,2,hulkenberg,4,11,11,0
1492,2013,2,perez,2,12,12,0
1493,2013,2,button,2,13,13,0
1494,2013,2,vergne,1,14,14,0
1495,2013,2,bottas,0,15,15,0
1496,2013,2,gutierrez,0,16,16,0
1497,2013,2,jules_bianchi,0,17,17,0
1498,2013,2,pic,0,18,18,0
1499,2013,2,garde,0,19,19,0
1500,2013,2,chilton,0,20,20,0
1501,2013,2,ricciardo,0,21,21,0
1502,2013,2,maldonado,0,22,22,0
1503,2013,3,vettel,52,1,1,1
1504,2013,3,raikkonen,49,2,2,1
1505,2013,3,alonso,43,3,3,1
1506,2013,3,hamilton,40,4,4,0
1507,2013,3,massa,30,5,5,0
1508,2013,3,webber,26,6,6,0
1509,2013,3,rosberg,12,7,7,0
1510,2013,3,button,12,8,8,0
1511,2013,3,grosjean,11,9,9,0
1512,2013,3,resta,8,10,10,0
1513,2013,3,ricciardo,6,11,11,0
1514,2013,3,sutil,6,12,12,0
1515,2013,3,hulkenberg,5,13,13,0
1516,2013,3,perez,2,14,14,0
1517,2013,3,vergne,1,15,15,0
1518,2013,3,bottas,0,16,16,0
1519,2013,3,gutierrez,0,17,17,0
1520,2013,3,jules_bianchi,0,18,18,0
1521,2013,3,pic,0,19,19,0
1522,2013,3,maldonado,0,20,20,0
1523,2013,3,garde,0,21,21,0
1524,2013,3,chilton,0,22,22,0
1525,2013,4,vettel,77,1,1,2
1526,2013,4,raikkonen,67,2,2,1
1527,2013,4,hamilton,50,3,3,0
1528,2013,4,alonso,47,4,4,1
1529,2013,4,webber,32,5,5,0
1530,2013,4,massa,30,6,6,0
1531,2013,4,grosjean,26,7,7,0
1532,2013,4,resta,20,8,8,0
1533,2013,4,rosberg,14,9,9,0
1534,2013,4,button,13,10,10,0
1535,2013,4,perez,10,11,11,0
1536,2013,4,sutil,6,12,12,0
1537,2013,4,ricciardo,6,13,13,0
1538,2013,4,hulkenberg,5,14,14,0
1539,2013,4,vergne,1,15,15,0
1540,2013,4,bottas,0,16,16,0
1541,2013,4,maldonado,0,17,17,0
1542,2013,4,gutierrez,0,18,18,0
1543,2013,4,jules_bianchi,0,19,19,0
1544,2013,4,pic,0,20,20,0
1545,2013,4,garde,0,21,21,0
1546,2013,4,chilton,0,22,22,0
1547,2013,5,vettel,89,1,1,2
1548,2013,5,raikkonen,85,2,2,1
1549,2013,5,alonso,72,3,3,2
1550,2013,5,hamilton,50,4,4,0
1551,2013,5,massa,45,5,5,0
1552,2013,5,webber,42,6,6,0
1553,2013,5,grosjean,26,7,7,0
1554,2013,5,resta,26,8,8,0
1555,2013,5,rosberg,22,9,9,0
1556,2013,5,button,17,10,10,0
1557,2013,5,perez,12,11,11,0
1558,2013,5,ricciardo,7,12,12,0
1559,2013,5,sutil,6,13,13,0
1560,2013,5,hulkenberg,5,14,14,0
1561,2013,5,vergne,1,15,15,0
1562,2013,5,gutierrez,0,16,16,0
1563,2013,5,bottas,0,17,17,0
1564,2013,5,maldonado,0,18,18,0
1565,2013,5,jules_bianchi,0,19,19,0
1566,2013,5,pic,0,20,20,0
1567,2013,5,garde,0,21,21,0
1568,2013,5,chilton,0,22,22,0
1569,2013,6,vettel,107,1,1,2
1570,2013,6,raikkonen,86,2,2,1
1571,2013,6,alonso,78,3,3,2
1572,2013,6,hamilton,62,4,4,0
1573,2013,6,webber,57,5,5,0
1574,2013,6,rosberg,47,6,6,1
1575,2013,6,massa,45,7,7,0
1576,2013,6,resta,28,8,8,0
1577,2013,6,grosjean,26,9,9,0
1578,2013,6,button,25,10,10,0
1579,2013,6,sutil,16,11,11,0
1580,2013,6,perez,12,12,12,0
1581,2013,6,ricciardo,7,13,13,0
1582,2013,6,hulkenberg,5,14,14,0
1583,2013,6,vergne,5,15,15,0
1584,2013,6,gutierrez,0,16,16,0
1585,2013,6,bottas,0,17,17,0
1586,2013,6,maldonado,0,18,18,0
1587,2013,6,jules_bianchi,0,19,19,0
1588,2013,6,pic,0,20,20,0
1589,2013,6,chilton,0,21,21,0
1590,2013,6,garde,0,22,22,0
1591,2013,7,vettel,132,1,1,3
1592,2013,7,alonso,96,2,2,2
1593,2013,7,raikkonen,88,3,3,1
1594,2013,7,hamilton,77,4,4,0
1595,2013,7,webber,69,5,5,0
1596,2013,7,rosberg,57,6,6,1
1597,2013,7,massa,49,7,7,0
1598,2013,7,resta,34,8,8,0
1599,2013,7,grosjean,26,9,9,0
1600,2013,7,button,25,10,10,0
1601,2013,7,sutil,17,11,11,0
1602,2013,7,vergne,13,12,12,0
1603,2013,7,perez,12,13,13,0
1604,2013,7,ricciardo,7,14,14,0
1605,2013,7,hulkenberg,5,15,15,0
1606,2013,7,gutierrez,0,16,16,0
1607,2013,7,bottas,0,17,17,0
1608,2013,7,maldonado,0,18,18,0
1609,2013,7,jules_bianchi,0,19,19,0
1610,2013,7,pic,0,20,20,0
1611,2013,7,chilton,0,21,21,0
1612,2013,7,garde,0,22,22,0
1613,2013,8,vettel,132,1,1,3
1614,2013,8,alonso,111,2,2,2
1615,2013,8,raikkonen,98,3,3,1
1616,2013,8,hamilton,89,4,4,0
1617,2013,8,webber,87,5,5,0
1618,2013,8,rosberg,82,6,6,2
1619,2013,8,massa,57,7,7,0
1620,2013,8,resta,36,8,8,0
1621,2013,8,grosjean,26,9,9,0
1622,2013,8,button,25,10,10,0
1623,2013,8,sutil,23,11,11,0
1624,2013,8,vergne,13,12,12,0
1625,2013,8,perez,12,13,13,0
1626,2013,8,ricciardo,11,14,14,0
1627,2013,8,hulkenberg,6,15,15,0
1628,2013,8,maldonado,0,16,16,0
1629,2013,8,bottas,0,17,17,0
1630,2013,8,gutierrez,0,18,18,0
1631,2013,8,jules_bianchi,0,19,19,0
1632,2013,8,pic,0,20,20,0
1633,2013,8,chilton,0,21,21,0
1634,2013,8,garde,0,22,22,0
1635,2013,9,vettel,157,1,1,4
1636,2013,9,alonso,123,2,2,2
1637,2013,9,raikkonen,116,3,3,1
1638,2013,9,hamilton,99,4,4,0
1639,2013,9,webber,93,5,5,0
1640,2013,9,rosberg,84,6,6,2
1641,2013,9,massa,57,7,7,0
1642,2013,9,grosjean,41,8,8,0
1643,2013,9,resta,36,9,9,0
1644,2013,9,button,33,10,10,0
1645,2013,9,sutil,23,11,11,0
1646,2013,9,perez,16,12,12,0
1647,2013,9,vergne,13,13,13,0
1648,2013,9,ricciardo,11,14,14,0
1649,2013,9,hulkenberg,7,15,15,0
1650,2013,9,maldonado,0,16,16,0
1651,2013,9,bottas,0,17,17,0
1652,2013,9,gutierrez,0,18,18,0
1653,2013,9,jules_bianchi,0,19,19,0
1654,2013,9,pic,0,20,20,0
1655,2013,9,chilton,0,21,21,0
1656,2013,9,garde,0,22,22,0
1657,2013,10,vettel,172,1,1,4
1658,2013,10,raikkonen,134,2,2,1
1659,2013,10,alonso,133,3,3,2
1660,2013,10,hamilton,124,4,4,1
1661,2013,10,webber,105,5,5,0
1662,2013,10,rosberg,84,6,6,2
1663,2013,10,massa,61,7,7,0
1664,2013,10,grosjean,49,8,8,0
1665,2013,10,button,39,9,9,0
1666,2013,10,resta,36,10,10,0
1667,2013,10,sutil,23,11,11,0
1668,2013,10,perez,18,12,12,0
1669,2013,10,vergne,13,13,13,0
1670,2013,10,ricciardo,11,14,14,0
1671,2013,10,hulkenberg,7,15,15,0
1672,2013,10,maldonado,1,16,16,0
1673,2013,10,bottas,0,17,17,0
1674,2013,10,gutierrez,0,18,18,0
1675,2013,10,jules_bianchi,0,19,19,0
1676,2013,10,pic,0,20,20,0
1677,2013,10,garde,0,21,21,0
1678,2013,10,chilton,0,22,22,0
1679,2013,11,vettel,197,1,1,5
1680,2013,11,alonso,151,2,2,2
1681,2013,11,hamilton,139,3,3,1
1682,2013,11,raikkonen,134,4,4,1
1683,2013,11,webber,115,5,5,0
1684,2013,11,rosberg,96,6,6,2
1685,2013,11,massa,67,7,7,0
1686,2013,11,grosjean,53,8,8,0
1687,2013,11,button,47,9,9,0
1688,2013,11,resta,36,10,10,0
1689,2013,11,sutil,25,11,11,0
1690,2013,11,perez,18,12,12,0
1691,2013,11,vergne,13,13,13,0
1692,2013,11,ricciardo,12,14,14,0
1693,2013,11,hulkenberg,7,15,15,0
1694,2013,11,maldonado,1,16,16,0
1695,2013,11,bottas,0,17,17,0
1696,2013,11,gutierrez,0,18,18,0
1697,2013,11,jules_bianchi,0,19,19,0
1698,2013,11,pic,0,20,20,0
1699,2013,11,garde,0,21,21,0
1700,2013,11,chilton,0,22,22,0
1701,2013,12,vettel,222,1,1,6
1702,2013,12,alonso,169,2,2,2
1703,2013,12,hamilton,141,3,3,1
1704,2013,12,raikkonen,134,4,4,1
1705,2013,12,webber,130,5,5,0
1706,2013,12,rosberg,104,6,6,2
1707,2013,12,massa,79,7,7,0
1708,2013,12,grosjean,57,8,8,0
1709,2013,12,button,48,9,9,0
1710,2013,12,resta,36,10,10,0
1711,2013,12,sutil,25,11,11,0
1712,2013,12,perez,18,12,12,0
1713,2013,12,ricciardo,18,13,13,0
1714,2013,12,hulkenberg,17,14,14,0
1715,2013,12,vergne,13,15,15,0
1716,2013,12,maldonado,1,16,16,0
1717,2013,12,bottas,0,17,17,0
1718,2013,12,gutierrez,0,18,18,0
1719,2013,12,jules_bianchi,0,19,19,0
1720,2013,12,pic,0,20,20,0
1721,2013,12,garde,0,21,21,0
1722,2013,12,chilton,0,22,22,0
1723,2013,13,vettel,247,1,1,7
1724,2013,13,alonso,187,2,2,2
1725,2013,13,hamilton,151,3,3,1
1726,2013,13,raikkonen,149,4,4,1
1727,2013,13,webber,130,5,5,0
1728,2013,13,rosberg,116,6,6,2
1729,2013,13,massa,87,7,7,0
1730,2013,13,grosjean,57,8,8,0
1731,2013,13,button,54,9,9,0
1732,2013,13,resta,36,10,10,0
1733,2013,13,sutil,26,11,11,0
1734,2013,13,perez,22,12,12,0
1735,2013,13,hulkenberg,19,13,13,0
1736,2013,13,ricciardo,18,14,14,0
1737,2013,13,vergne,13,15,15,0
1738,2013,13,maldonado,1,16,16,0
1739,2013,13,gutierrez,0,17,17,0
1740,2013,13,bottas,0,18,18,0
1741,2013,13,jules_bianchi,0,19,19,0
1742,2013,13,pic,0,20,20,0
1743,2013,13,garde,0,21,21,0
1744,2013,13,chilton,0,22,22,0
1745,2013,14,vettel,272,1,1,8
1746,2013,14,alonso,195,2,2,2
1747,2013,14,raikkonen,167,3,3,1
1748,2013,14,hamilton,161,4,4,1
1749,2013,14,webber,130,5,5,0
1750,2013,14,rosberg,122,6,6,2
1751,2013,14,massa,89,7,7,0
1752,2013,14,grosjean,72,8,8,0
1753,2013,14,button,58,9,9,0
1754,2013,14,resta,36,10,10,0
1755,2013,14,hulkenberg,31,11,11,0
1756,2013,14,sutil,26,12,12,0
1757,2013,14,perez,23,13,13,0
1758,2013,14,ricciardo,18,14,14,0
1759,2013,14,vergne,13,15,15,0
1760,2013,14,maldonado,1,16,16,0
1761,2013,14,gutierrez,0,17,17,0
1762,2013,14,bottas,0,18,18,0
1763,2013,14,jules_bianchi,0,19,19,0
1764,2013,14,pic,0,20,20,0
1765,2013,14,garde,0,21,21,0
1766,2013,14,chilton,0,22,22,0
1767,2013,15,vettel,297,1,1,9
1768,2013,15,alonso,207,2,2,2
1769,2013,15,raikkonen,177,3,3,1
1770,2013,15,hamilton,161,4,4,1
1771,2013,15,webber,148,5,5,0
1772,2013,15,rosberg,126,6,6,2
1773,2013,15,massa,90,7,7,0
1774,2013,15,grosjean,87,8,8,0
1775,2013,15,button,60,9,9,0
1776,2013,15,hulkenberg,39,10,10,0
1777,2013,15,resta,36,11,11,0
1778,2013,15,sutil,26,12,12,0
1779,2013,15,perez,23,13,13,0
1780,2013,15,ricciardo,18,14,14,0
1781,2013,15,vergne,13,15,15,0
1782,2013,15,gutierrez,6,16,16,0
1783,2013,15,maldonado,1,17,17,0
1784,2013,15,bottas,0,18,18,0
1785,2013,15,jules_bianchi,0,19,19,0
1786,2013,15,pic,0,20,20,0
1787,2013,15,garde,0,21,21,0
1788,2013,15,chilton,0,22,22,0
1789,2013,16,vettel,322,1,1,10
1790,2013,16,alonso,207,2,2,2
1791,2013,16,raikkonen,183,3,3,1
1792,2013,16,hamilton,169,4,4,1
1793,2013,16,webber,148,5,5,0
1794,2013,16,rosberg,144,6,6,2
1795,2013,16,grosjean,102,7,7,0
1796,2013,16,massa,102,8,8,0
1797,2013,16,button,60,9,9,0
1798,2013,16,resta,40,10,10,0
1799,2013,16,hulkenberg,39,11,11,0
1800,2013,16,perez,33,12,12,0
1801,2013,16,sutil,28,13,13,0
1802,2013,16,ricciardo,19,14,14,0
1803,2013,16,vergne,13,15,15,0
1804,2013,16,gutierrez,6,16,16,0
1805,2013,16,maldonado,1,17,17,0
1806,2013,16,bottas,0,18,18,0
1807,2013,16,jules_bianchi,0,19,19,0
1808,2013,16,pic,0,20,20,0
1809,2013,16,garde,0,21,21,0
1810,2013,16,chilton,0,22,22,0
1811,2013,17,vettel,347,1,1,11
1812,2013,17,alonso,217,2,2,2
1813,2013,17,raikkonen,183,3,3,1
1814,2013,17,hamilton,175,4,4,1
1815,2013,17,webber,166,5,5,0
1816,2013,17,rosberg,159,6,6,2
1817,2013,17,grosjean,114,7,7,0
1818,2013,17,massa,106,8,8,0
1819,2013,17,button,60,9,9,0
1820,2013,17,resta,48,10,10,0
1821,2013,17,hulkenberg,39,11,11,0
1822,2013,17,perez,35,12,12,0
1823,2013,17,sutil,29,13,13,0
1824,2013,17,ricciardo,19,14,14,0
1825,2013,17,vergne,13,15,15,0
1826,2013,17,gutierrez,6,16,16,0
1827,2013,17,maldonado,1,17,17,0
1828,2013,17,bottas,0,18,18,0
1829,2013,17,jules_bianchi,0,19,19,0
1830,2013,17,pic,0,20,20,0
1831,2013,17,garde,0,21,21,0
1832,2013,17,chilton,0,22,22,0
1833,2013,18,vettel,372,1,1,12
1834,2013,18,alonso,227,2,2,2
1835,2013,18,hamilton,187,3,3,1
1836,2013,18,raikkonen,183,4,4,1
1837,2013,18,webber,181,5,5,0
1838,2013,18,rosberg,161,6,6,2
1839,2013,18,grosjean,132,7,7,0
1840,2013,18,massa,106,8,8,0
1841,2013,18,button,61,9,9,0
1842,2013,18,resta,48,10,10,0
1843,2013,18,hulkenberg,47,11,11,0
1844,2013,18,perez,41,12,12,0
1845,2013,18,sutil,29,13,13,0
1846,2013,18,ricciardo,19,14,14,0
1847,2013,18,vergne,13,15,15,0
1848,2013,18,gutierrez,6,16,16,0
1849,2013,18,bottas,4,17,17,0
1850,2013,18,maldonado,1,18,18,0
1851,2013,18,jules_bianchi,0,19,19,0
1852,2013,18,pic,0,20,20,0
1853,2013,18,garde,0,21,21,0
1854,2013,18,chilton,0,22,22,0
1855,2013,18,kovalainen,0,23,23,0
1856,2013,19,vettel,397,1,1,13
1857,2013,19,alonso,242,2,2,2
1858,2013,19,webber,199,3,3,0
1859,2013,19,hamilton,189,4,4,1
1860,2013,19,raikkonen,183,5,5,1
1861,2013,19,rosberg,171,6,6,2
1862,2013,19,grosjean,132,7,7,0
1863,2013,19,massa,112,8,8,0
1864,2013,19,button,73,9,9,0
1865,2013,19,hulkenberg,51,10,10,0
1866,2013,19,perez,49,11,11,0
1867,2013,19,resta,48,12,12,0
1868,2013,19,sutil,29,13,13,0
1869,2013,19,ricciardo,20,14,14,0
1870,2013,19,vergne,13,15,15,0
1871,2013,19,gutierrez,6,16,16,0
1872,2013,19,bottas,4,17,17,0
1873,2013,19,maldonado,1,18,18,0
1874,2013,19,jules_bianchi,0,19,19,0
1875,2013,19,pic,0,20,20,0
1876,2013,19,garde,0,21,21,0
1877,2013,19,kovalainen,0,22,22,0
1878,2013,19,chilton,0,23,23,0
1879,2014,1,rosberg,25,1,1,1
1880,2014,1,kevin_magnussen,18,2,2,0
1881,2014,1,button,15,3,3,0
1882,2014,1,alonso,12,4,4,0
1883,2014,1,bottas,10,5,5,0
1884,2014,1,hulkenberg,8,6,6,0
1885,2014,1,raikkonen,6,7,7,0
1886,2014,1,vergne,4,8,8,0
1887,2014,1,kvyat,2,9,9,0
1888,2014,1,perez,1,10,10,0
1889,2014,1,sutil,0,11,11,0
1890,2014,1,gutierrez,0,12,12,0
1891,2014,1,chilton,0,13,13,0
1892,2014,1,jules_bianchi,0,14,14,0
1893,2014,1,grosjean,0,15,15,0
1894,2014,1,maldonado,0,16,16,0
1895,2014,1,ericsson,0,17,17,0
1896,2014,1,vettel,0,18,18,0
1897,2014,1,hamilton,0,19,19,0
1898,2014,1,massa,0,20,20,0
1899,2014,1,kobayashi,0,21,21,0
1900,2014,1,ricciardo,0,22,22,0
1901,2014,2,rosberg,43,1,1,1
1902,2014,2,hamilton,25,2,2,1
1903,2014,2,alonso,24,3,3,0
1904,2014,2,button,23,4,4,0
1905,2014,2,kevin_magnussen,20,5,5,0
1906,2014,2,hulkenberg,18,6,6,0
1907,2014,2,vettel,15,7,7,0
1908,2014,2,bottas,14,8,8,0
1909,2014,2,raikkonen,6,9,9,0
1910,2014,2,massa,6,10,10,0
1911,2014,2,vergne,4,11,11,0
1912,2014,2,kvyat,3,12,12,0
1913,2014,2,perez,1,13,13,0
1914,2014,2,grosjean,0,14,14,0
1915,2014,2,sutil,0,15,15,0
1916,2014,2,gutierrez,0,16,16,0
1917,2014,2,chilton,0,17,17,0
1918,2014,2,kobayashi,0,18,18,0
1919,2014,2,ericsson,0,19,19,0
1920,2014,2,jules_bianchi,0,20,20,0
1921,2014,2,maldonado,0,21,21,0
1922,2014,2,ricciardo,0,22,22,0
1923,2014,3,rosberg,61,1,1,1
1924,2014,3,hamilton,50,2,2,2
1925,2014,3,hulkenberg,28,3,3,0
1926,2014,3,alonso,26,4,4,0
1927,2014,3,button,23,5,5,0
1928,2014,3,vettel,23,6,6,0
1929,2014,3,kevin_magnussen,20,7,7,0
1930,2014,3,bottas,18,8,8,0
1931,2014,3,perez,16,9,9,0
1932,2014,3,ricciardo,12,10,10,0
1933,2014,3,massa,12,11,11,0
1934,2014,3,raikkonen,7,12,12,0
1935,2014,3,vergne,4,13,13,0
1936,2014,3,kvyat,3,14,14,0
1937,2014,3,grosjean,0,15,15,0
1938,2014,3,sutil,0,16,16,0
1939,2014,3,gutierrez,0,17,17,0
1940,2014,3,chilton,0,18,18,0
1941,2014,3,kobayashi,0,19,19,0
1942,2014,3,maldonado,0,20,20,0
1943,2014,3,ericsson,0,21,21,0
1944,2014,3,jules_bianchi,0,22,22,0
1945,2014,4,rosberg,79,1,1,1
1946,2014,4,hamilton,75,2,2,3
1947,2014,4,alonso,41,3,3,0
1948,2014,4,hulkenberg,36,4,4,0
1949,2014,4,vettel,33,5,5,0
1950,2014,4,ricciardo,24,6,6,0
1951,2014,4,bottas,24,7,7,0
1952,2014,4,button,23,8,8,0
1953,2014,4,kevin_magnussen,20,9,9,0
1954,2014,4,perez,18,10,10,0
1955,2014,4,massa,12,11,11,0
1956,2014,4,raikkonen,11,12,12,0
1957,2014,4,vergne,4,13,13,0
1958,2014,4,kvyat,4,14,14,0
1959,2014,4,grosjean,0,15,15,0
1960,2014,4,sutil,0,16,16,0
1961,2014,4,gutierrez,0,17,17,0
1962,2014,4,chilton,0,18,18,0
1963,2014,4,kobayashi,0,19,19,0
1964,2014,4,maldonado,0,20,20,0
1965,2014,4,ericsson,0,21,21,0
1966,2014,4,jules_bianchi,0,22,22,0
1967,2014,5,hamilton,100,1,1,4
1968,2014,5,rosberg,97,2,2,1
1969,2014,5,alonso,49,3,3,0
1970,2014,5,vettel,45,4,4,0
1971,2014,5,ricciardo,39,5,5,0
1972,2014,5,hulkenberg,37,6,6,0
1973,2014,5,bottas,34,7,7,0
1974,2014,5,button,23,8,8,0
1975,2014,5,kevin_magnussen,20,9,9,0
1976,2014,5,perez,20,10,10,0
1977,2014,5,raikkonen,17,11,11,0
1978,2014,5,massa,12,12,12,0
1979,2014,5,grosjean,4,13,13,0
1980,2014,5,vergne,4,14,14,0
1981,2014,5,kvyat,4,15,15,0
1982,2014,5,sutil,0,16,16,0
1983,2014,5,gutierrez,0,17,17,0
1984,2014,5,chilton,0,18,18,0
1985,2014,5,kobayashi,0,19,19,0
1986,2014,5,maldonado,0,20,20,0
1987,2014,5,ericsson,0,21,21,0
1988,2014,5,jules_bianchi,0,22,22,0
1989,2014,6,rosberg,122,1,1,2
1990,2014,6,hamilton,118,2,2,4
1991,2014,6,alonso,61,3,3,0
1992,2014,6,ricciardo,54,4,4,0
1993,2014,6,hulkenberg,47,5,5,0
1994,2014,6,vettel,45,6,6,0
1995,2014,6,bottas,34,7,7,0
1996,2014,6,button,31,8,8,0
1997,2014,6,kevin_magnussen,21,9,9,0
1998,2014,6,perez,20,10,10,0
1999,2014,6,massa,18,11,11,0
2000,2014,6,raikkonen,17,12,12,0
2001,2014,6,grosjean,8,13,13,0
2002,2014,6,vergne,4,14,14,0
2003,2014,6,kvyat,4,15,15,0
2004,2014,6,jules_bianchi,2,16,16,0
2005,2014,6,ericsson,0,17,17,0
2006,2014,6,sutil,0,18,18,0
2007,2014,6,gutierrez,0,19,19,0
2008,2014,6,chilton,0,20,20,0
2009,2014,6,kobayashi,0,21,21,0
2010,2014,6,maldonado,0,22,22,0
2011,2014,7,rosberg,140,1,1,2
2012,2014,7,hamilton,118,2,2,4
2013,2014,7,ricciardo,79,3,3,1
2014,2014,7,alonso,69,4,4,0
2015,2014,7,vettel,60,5,5,0
2016,2014,7,hulkenberg,57,6,6,0
2017,2014,7,button,43,7,7,0
2018,2014,7,bottas,40,8,8,0
2019,2014,7,kevin_magnussen,23,9,9,0
2020,2014,7,perez,20,10,10,0
2021,2014,7,massa,18,11,11,0
2022,2014,7,raikkonen,18,12,12,0
2023,2014,7,grosjean,8,13,13,0
2024,2014,7,vergne,8,14,14,0
2025,2014,7,kvyat,4,15,15,0
2026,2014,7,jules_bianchi,2,16,16,0
2027,2014,7,sutil,0,17,17,0
2028,2014,7,ericsson,0,18,18,0
2029,2014,7,gutierrez,0,19,19,0
2030,2014,7,chilton,0,20,20,0
2031,2014,7,kobayashi,0,21,21,0
2032,2014,7,maldonado,0,22,22,0
2033,2014,8,rosberg,165,1,1,3
2034,2014,8,hamilton,136,2,2,4
2035,2014,8,ricciardo,83,3,3,1
2036,2014,8,alonso,79,4,4,0
2037,2014,8,vettel,60,5,5,0
2038,2014,8,hulkenberg,59,6,6,0
2039,2014,8,bottas,55,7,7,0
2040,2014,8,button,43,8,8,0
2041,2014,8,massa,30,9,9,0
2042,2014,8,kevin_magnussen,29,10,10,0
2043,2014,8,perez,28,11,11,0
2044,2014,8,raikkonen,19,12,12,0
2045,2014,8,grosjean,8,13,13,0
2046,2014,8,vergne,8,14,14,0
2047,2014,8,kvyat,4,15,15,0
2048,2014,8,jules_bianchi,2,16,16,0
2049,2014,8,sutil,0,17,17,0
2050,2014,8,ericsson,0,18,18,0
2051,2014,8,maldonado,0,19,19,0
2052,2014,8,gutierrez,0,20,20,0
2053,2014,8,chilton,0,21,21,0
2054,2014,8,kobayashi,0,22,22,0
2055,2014,9,rosberg,165,1,1,3
2056,2014,9,hamilton,161,2,2,5
2057,2014,9,ricciardo,98,3,3,1
2058,2014,9,alonso,87,4,4,0
2059,2014,9,bottas,73,5,5,0
2060,2014,9,vettel,70,6,6,0
2061,2014,9,hulkenberg,63,7,7,0
2062,2014,9,button,55,8,8,0
2063,2014,9,kevin_magnussen,35,9,9,0
2064,2014,9,massa,30,10,10,0
2065,2014,9,perez,28,11,11,0
2066,2014,9,raikkonen,19,12,12,0
2067,2014,9,vergne,9,13,13,0
2068,2014,9,grosjean,8,14,14,0
2069,2014,9,kvyat,6,15,15,0
2070,2014,9,jules_bianchi,2,16,16,0
2071,2014,9,sutil,0,17,17,0
2072,2014,9,ericsson,0,18,18,0
2073,2014,9,maldonado,0,19,19,0
